stop_id,routes,cross_street,on_street,dept_name
5020,11&33&125,GRAND,WELLS,Bus Operations
5021,11&125,HUBBARD,WELLS,Bus Operations
5023,125&129&130,WASHINGTON,CLINTON,Bus Operations
5024,J14&125&130&132&129&192,MADISON,CLINTON,Bus Operations
5027,60&124&125&129&130&100&000,MADISON,CANAL,Bus Operations
5028,125&130,RANDOLPH,CANAL,Bus Operations
5029,125,LAKE,CANAL,Bus Operations
5033,2&6&28&X28,47TH STREET,LAKE PARK,Bus Operations
5034,2&6&28&X28,48TH STREET,LAKE PARK,Bus Operations
5035,2&6&28&X28,49TH STREET,LAKE PARK,Bus Operations
5036,2&6&28&X28,185' north of HYDE PARK,LAKE PARK,Bus Operations
5037,2&6&28&X28,E. HYDE PARK BLVD,LAKE PARK,Bus Operations
5038,2&6&28&X28,49TH STREET,LAKE PARK,Bus Operations
5039,2&6&28&X28,48TH STREET,LAKE PARK,Bus Operations
5040,2&6&28&X28,47TH STREET TERMINAL,LAKE PARK,Bus Operations
5041,24&44,87TH STREET,RACINE,Bus Operations
5042,44,86TH STREET,RACINE,Bus Operations
5043,44,85TH STREET,RACINE,Bus Operations
5044,44,84TH STREET,RACINE,Bus Operations
5045,44,83RD STREET,RACINE,Bus Operations
5046,44,82ND STREET,RACINE,Bus Operations
5047,44,81ST STREET,RACINE,Bus Operations
5048,44,80TH STREET,RACINE,Bus Operations
5050,44,78TH STREET,RACINE,Bus Operations
5051,44,77TH STREET,RACINE,Bus Operations
5053,44&75,75TH STREET,RACINE,Bus Operations
5054,44&75,74TH STREET,RACINE,Bus Operations
5055,44,73RD STREET,RACINE,Bus Operations
5056,44,72ND STREET,RACINE,Bus Operations
5057,44,71ST STREET,RACINE,Bus Operations
5058,44,70TH STREET,RACINE,Bus Operations
5060,44,68TH STREET,RACINE,Bus Operations
5061,44,MARQUETTE RD,RACINE,Bus Operations
5062,44,66TH STREET,RACINE,Bus Operations
5063,44,65TH STREET,RACINE,Bus Operations
5064,44,64TH STREET,RACINE,Bus Operations
5066,44,63RD STREET,RACINE,Bus Operations
5067,44,62ND STREET,RACINE,Bus Operations
5068,44,61ST STREET,RACINE,Bus Operations
5069,44,60TH STREET,RACINE,Bus Operations
5070,44,59TH STREET,RACINE,Bus Operations
5071,44,58TH STREET,RACINE,Bus Operations
5072,44,57TH STREET,RACINE,Bus Operations
5073,44,56TH STREET,RACINE,Bus Operations
5075,44,GARFIELD,RACINE,Bus Operations
5076,44,54TH STREET,RACINE,Bus Operations
5077,44,53RD STREET,RACINE,Bus Operations
5078,44,52ND STREET,RACINE,Bus Operations
5079,44,51ST STREET,RACINE,Bus Operations
5080,44,50TH STREET,RACINE,Bus Operations
5081,44,49TH STREET,RACINE,Bus Operations
5082,44,48TH STREET,RACINE,Bus Operations
5083,44,47TH STREET,RACINE,Bus Operations
5084,44&47,ABERDEEN,47TH STREET,Bus Operations
5085,44&47,MORGAN,47TH STREET,Bus Operations
5086,8&44,47TH STREET,HALSTED,Bus Operations
5087,8&44,46TH STREET,HALSTED,Bus Operations
5088,8&44,45TH STREET,HALSTED,Bus Operations
5090,8&44,43RD PLACE,HALSTED,Bus Operations
5091,8&44,43RD STREET,HALSTED,Bus Operations
5092,8&44,42ND STREET,HALSTED,Bus Operations
5093,8&43&44,EXCHANGE,HALSTED,Bus Operations
5095,44,41ST STREET (south leg),WALLACE,Bus Operations
5098,44,PERSHING,WALLACE,Bus Operations
5099,44,38TH STREET,WALLACE,Bus Operations
5100,44,37TH STREET,WALLACE,Bus Operations
5101,44,36TH STREET,WALLACE,Bus Operations
5102,44,35TH STREET,WALLACE,Bus Operations
5103,44,3403 SOUTH,WALLACE,Bus Operations
5104,44,33RD STREET,WALLACE,Bus Operations
5105,44,32ND STREET,WALLACE,Bus Operations
5107,44,30TH STREET,WALLACE,Bus Operations
5108,44,29TH STREET,WALLACE,Bus Operations
5109,44,28TH STREET,WALLACE,Bus Operations
5110,44,26TH STREET,WALLACE,Bus Operations
5111,44,NORMAL,26TH STREET,Bus Operations
5112,44,26TH STREET,CANAL,Bus Operations
5113,44,24TH PLACE,CANAL,Bus Operations
5114,44,24TH STREET,CANAL,Bus Operations
5115,44,23RD STREET/ARCHER,CANAL,Bus Operations
5116,21,WENTWORTH,CERMAK,Bus Operations
5117,21,CLARK,CERMAK,Bus Operations
5122,21,CLARK,CERMAK,Bus Operations
5124,21,RED LINE STATION,CERMAK,Bus Operations
5129,44,24TH PLACE,CANAL,Bus Operations
5130,44,26TH STREET,CANAL,Bus Operations
5131,44,NORMAL,26TH STREET,Bus Operations
5132,44,26TH STREET,WALLACE,Bus Operations
5133,44,28TH STREET,WALLACE,Bus Operations
5134,44,29TH STREET,WALLACE,Bus Operations
5135,44,30TH STREET,WALLACE,Bus Operations
5136,44,31ST STREET,WALLACE,Bus Operations
5137,44,32ND STREET,WALLACE,Bus Operations
5138,44,33RD STREET,WALLACE,Bus Operations
5139,44,3406 SOUTH,WALLACE,Bus Operations
5140,44,35TH STREET,WALLACE,Bus Operations
5141,44,36TH STREET,WALLACE,Bus Operations
5142,44,37TH STREET,WALLACE,Bus Operations
5143,44,38TH STREET,WALLACE,Bus Operations
5147,44,ROOT,WALLACE,Bus Operations
5148,43&44,UNION,ROOT,Bus Operations
5149,8&44,EXCHANGE,HALSTED,Bus Operations
5150,8&44,42ND STREET,HALSTED,Bus Operations
5155,8&44,46TH STREET,HALSTED,Bus Operations
5157,44&47,MORGAN,47TH STREET,Bus Operations
5158,44&47,ABERDEEN,47TH STREET,Bus Operations
5159,44,47TH STREET,RACINE,Bus Operations
5160,44,48TH STREET,RACINE,Bus Operations
5161,44,49TH STREET,RACINE,Bus Operations
5162,44,50TH STREET,RACINE,Bus Operations
5163,44,51ST STREET,RACINE,Bus Operations
5164,44,52ND STREET,RACINE,Bus Operations
5165,44,53RD STREET,RACINE,Bus Operations
5166,44,54TH STREET,RACINE,Bus Operations
5168,44,GARFIELD,RACINE,Bus Operations
5169,44,56TH STREET,RACINE,Bus Operations
5170,44,57TH STREET,RACINE,Bus Operations
5171,44,58TH STREET,RACINE,Bus Operations
5172,44,59TH STREET,RACINE,Bus Operations
5173,44,60TH STREET,RACINE,Bus Operations
5174,44,61ST STREET,RACINE,Bus Operations
5175,44,62ND STREET,RACINE,Bus Operations
5176,44,63RD STREET,RACINE,Bus Operations
5178,44,64TH STREET,RACINE,Bus Operations
5179,44,65TH STREET,RACINE,Bus Operations
5180,44,66TH STREET,RACINE,Bus Operations
5181,44,MARQUETTE RD,RACINE,Bus Operations
5182,44,68TH STREET,RACINE,Bus Operations
5184,44,70TH STREET,RACINE,Bus Operations
5185,44,71ST STREET,RACINE,Bus Operations
5186,44,72ND STREET,RACINE,Bus Operations
5187,44,73RD STREET,RACINE,Bus Operations
5188,44&75,74TH STREET,RACINE,Bus Operations
5189,44&75,75TH STREET,RACINE,Bus Operations
5190,44&75,76TH STREET,RACINE,Bus Operations
5191,44,77TH STREET,RACINE,Bus Operations
5192,44,78TH STREET,RACINE,Bus Operations
5193,44,79TH STREET,RACINE,Bus Operations
5194,44,80TH STREET,RACINE,Bus Operations
5195,44,81ST STREET,RACINE,Bus Operations
5196,44,82ND STREET,RACINE,Bus Operations
5197,44,83RD STREET,RACINE,Bus Operations
5198,44,84TH STREET,RACINE,Bus Operations
5199,44,85TH STREET,RACINE,Bus Operations
5200,44,86TH STREET,RACINE,Bus Operations
5201,6&15&28&X28,63RD STREET,STONY ISLAND,Bus Operations
5202,6&15&28&X28&63,64TH STREET,STONY ISLAND,Bus Operations
5203,6&15&28&X28,65TH STREET,STONY ISLAND,Bus Operations
5209,J14&15,67TH STREET,JEFFERY,Bus Operations
5210,N5&15,68TH STREET,JEFFERY,Bus Operations
5211,N5&15,69TH STREET,JEFFERY,Bus Operations
5212,N5&15,70TH STREET,JEFFERY,Bus Operations
5214,N5&15,72ND STREET,JEFFERY,Bus Operations
5215,N5&15,73RD STREET,JEFFERY,Bus Operations
5216,N5&15,74TH STREET,JEFFERY,Bus Operations
5217,J14&15,75TH STREET,JEFFERY,Bus Operations
5219,J14&15,77TH STREET,JEFFERY,Bus Operations
5220,15,78TH STREET,JEFFERY,Bus Operations
5221,J14&15,79TH STREET,JEFFERY,Bus Operations
5222,15,80TH STREET,JEFFERY,Bus Operations
5223,15,81ST STREET,JEFFERY,Bus Operations
5224,15,82ND STREET,JEFFERY,Bus Operations
5225,J14&15,83RD STREET/SOUTH CHICAGO,JEFFERY,Bus Operations
5226,15,ANTHONY,JEFFERY,Bus Operations
5227,15,85TH STREET,JEFFERY,Bus Operations
5228,15,86TH STREET,JEFFERY,Bus Operations
5229,J14&15,87TH STREET,JEFFERY,Bus Operations
5230,15,88TH STREET,JEFFERY,Bus Operations
5231,J14&15,89TH STREET,JEFFERY,Bus Operations
5232,15,90TH STREET,JEFFERY,Bus Operations
5233,J14&15,91ST STREET,JEFFERY,Bus Operations
5234,15,92ND STREET,JEFFERY,Bus Operations
5235,J14&15,93RD STREET,JEFFERY,Bus Operations
5236,J14&15,95TH STREET,JEFFERY,Bus Operations
5237,15,96TH STREET,JEFFERY,Bus Operations
5238,15,97TH STREET,JEFFERY,Bus Operations
5239,15,98TH STREET,JEFFERY,Bus Operations
5240,J14&15,99TH STREET,VAN VLISSINGEN,Bus Operations
5241,15,CLYDE,100TH STREET,Bus Operations
5242,15,MERRILL,100TH STREET,Bus Operations
5244,15,LUELLA,100TH STREET,Bus Operations
5245,15,CRANDON,100TH STREET,Bus Operations
5246,J14&15,YATES,100TH STREET,Bus Operations
5247,100,BENSLEY,100TH STREET,Bus Operations
5248,100,CALHOUN,100TH STREET,Bus Operations
5249,J14&100,HOXIE,100TH STREET,Bus Operations
5251,100,101ST STREET,TORRENCE,Bus Operations
5252,100,102ND STREET,TORRENCE,Bus Operations
5253,J14&100,103RD STREET,TORRENCE,Bus Operations
5254,14,CALHOUN,103RD STREET,Bus Operations
5255,J14,BENSLEY,103RD STREET,Bus Operations
5256,14,YATES,103RD STREET,Bus Operations
5257,15,OGLESBY,103RD STREET,Bus Operations
5258,J14&15,LUELLA,103RD STREET,Bus Operations
5261,J14&15,LUELLA,103RD STREET,Bus Operations
5262,15,OGLESBY,103RD STREET,Bus Operations
5263,14,YATES,103RD STREET,Bus Operations
5264,J14,BENSLEY,103RD STREET,Bus Operations
5265,14,CALHOUN,103RD STREET,Bus Operations
5266,J14&100,103RD STREET,TORRENCE,Bus Operations
5267,100,102ND STREET,TORRENCE,Bus Operations
5268,100,101ST STREET,TORRENCE,Bus Operations
5269,J14&100,TORRENCE,100TH STREET,Bus Operations
5270,100,HOXIE,100TH STREET,Bus Operations
5271,100,CALHOUN,100TH STREET,Bus Operations
5272,100,BENSLEY,100TH STREET,Bus Operations
5273,J14&15,YATES,100TH STREET,Bus Operations
5274,15,OGLESBY,100TH STREET,Bus Operations
5275,15,CRANDON,100TH STREET,Bus Operations
5276,15,LUELLA,100TH STREET,Bus Operations
5277,J14&15,PAXTON,100TH STREET,Bus Operations
5278,15,MERRILL,100TH STREET,Bus Operations
5279,15,CLYDE,100TH STREET,Bus Operations
5280,J14&15,99TH STREET,VAN VLISSINGEN,Bus Operations
5281,15,98TH STREET,JEFFERY,Bus Operations
5282,15,97TH STREET,JEFFERY,Bus Operations
5283,15,96TH STREET,JEFFERY,Bus Operations
5284,J14&15,95TH STREET,JEFFERY,Bus Operations
5285,J14&15,93RD STREET,JEFFERY,Bus Operations
5286,15,92ND STREET,JEFFERY,Bus Operations
5287,J14&15,91ST STREET,JEFFERY,Bus Operations
5288,15,90TH STREET,JEFFERY,Bus Operations
5289,J14&15,89TH STREET,JEFFERY,Bus Operations
5290,15,88TH STREET,JEFFERY,Bus Operations
5292,15,86TH STREET,JEFFERY,Bus Operations
5293,15,85TH STREET,JEFFERY,Bus Operations
5294,15,ANTHONY,JEFFERY,Bus Operations
5295,J14&15,83RD STREET/SOUTH CHICAGO,JEFFERY,Bus Operations
5296,15,82ND STREET,JEFFERY,Bus Operations
5297,15,81ST STREET,JEFFERY,Bus Operations
5298,15,80TH STREET,JEFFERY,Bus Operations
5299,J14&15,79TH STREET,JEFFERY,Bus Operations
5300,15,78TH STREET,JEFFERY,Bus Operations
5302,15,76TH STREET,JEFFERY,Bus Operations
5303,J14&15,75TH STREET,JEFFERY,Bus Operations
5304,N5&15,74TH STREET,JEFFERY,Bus Operations
5305,N5&15,73RD STREET,JEFFERY,Bus Operations
5306,N5&15,72ND STREET,JEFFERY,Bus Operations
5307,N5&J14&15,71ST STREET,JEFFERY,Bus Operations
5308,N5&15,70TH STREET,JEFFERY,Bus Operations
5309,N5&15,69TH STREET,JEFFERY,Bus Operations
5310,N5&15,68TH STREET,JEFFERY,Bus Operations
5311,N5&6&15&67,JEFFERY,67TH STREET,Bus Operations
5312,N5&6&15&67,BENNETT,67TH STREET,Bus Operations
5313,N5&6&15&67,CREGIER,67TH STREET,Bus Operations
5314,N5&6&15&67,EAST END,67TH STREET,Bus Operations
5315,N5&6&15&67,CORNELL DRIVE,67TH STREET,Bus Operations
5317,6&15&28&X28,65TH STREET,STONY ISLAND,Bus Operations
5318,6&15&28&X28,64TH STREET,STONY ISLAND,Bus Operations
5320,6&15&28&X28,63RD STREET,STONY ISLAND,Bus Operations
5321,15,101ST STREET,YATES,Bus Operations
5322,15,102ND STREET,YATES,Bus Operations
5323,15,103RD STREET,YATES,Bus Operations
5324,15,103RD STREET,YATES,Bus Operations
5325,15,102ND STREET,YATES,Bus Operations
5326,15,101ST STREET,YATES,Bus Operations
5327,J14,67TH STREET,JEFFERY,Bus Operations
5332,36,GLENLAKE (north leg),BROADWAY,Bus Operations
5334,36,THORNDALE,BROADWAY,Bus Operations
5336,36,VICTORIA,BROADWAY,Bus Operations
5338,36,RIDGE/BRYN MAWR,BROADWAY,Bus Operations
5339,36,CATALPA,BROADWAY,Bus Operations
5340,36,BALMORAL,BROADWAY,Bus Operations
5341,36,BERWYN,BROADWAY,Bus Operations
5342,36,FOSTER,BROADWAY,Bus Operations
5344,36,CARMEN,BROADWAY,Bus Operations
5345,36,ARGYLE (north leg),BROADWAY,Bus Operations
5347,36,LAWRENCE,BROADWAY,Bus Operations
5348,36,LELAND,BROADWAY,Bus Operations
5349,36,WILSON,BROADWAY,Bus Operations
5350,36,SUNNYSIDE,BROADWAY,Bus Operations
5351,36,MONTROSE,BROADWAY,Bus Operations
5353,36,CULLOM,BROADWAY,Bus Operations
5354,36,BUENA,BROADWAY,Bus Operations
5355,36,BELLE PLAINE,BROADWAY,Bus Operations
5356,36,IRVING PARK,BROADWAY,Bus Operations
5359,36,3726 N.(#8 terminal exit),BROADWAY,Bus Operations
5360,36,WAVELAND,BROADWAY,Bus Operations
5361,36,ADDISON,BROADWAY,Bus Operations
5362,36,CORNELIA,BROADWAY,Bus Operations
5363,36,ROSCOE (north leg),BROADWAY,Bus Operations
5364,36,ALDINE (south leg),BROADWAY,Bus Operations
5366,36,BARRY (north leg),BROADWAY,Bus Operations
5367,36,WELLINGTON,BROADWAY,Bus Operations
5368,36,SURF (north leg),BROADWAY,Bus Operations
5369,36,DIVERSEY,BROADWAY,Bus Operations
5370,36&70,CLARK,DIVISION,Bus Operations
5371,36,STATE,DIVISION,Bus Operations
5373,36,MAPLE,STATE,Bus Operations
5374,36,OAK (north leg),STATE,Bus Operations
5375,36,DELAWARE,STATE,Bus Operations
5379,36,HURON,STATE,Bus Operations
5380,36,ONTARIO,STATE,Bus Operations
5384,24,HARRISON,CLARK,Bus Operations
5385,36,ONTARIO,STATE,Bus Operations
5386,36,HURON,STATE,Bus Operations
5387,36,CHICAGO,STATE,Bus Operations
5388,36,CHESTNUT (north leg),STATE,Bus Operations
5389,36,DELAWARE,STATE,Bus Operations
5390,36,OAK (south leg),STATE,Bus Operations
5391,36,BELLEVUE,STATE,Bus Operations
5394,36,DEARBORN,DIVISION,Bus Operations
5395,36,CLARK,DIVISION,Bus Operations
5399,36,BARRY (north leg),BROADWAY,Bus Operations
5400,36,BELMONT,BROADWAY,Bus Operations
5401,36,ALDINE (north leg),BROADWAY,Bus Operations
5402,36,ROSCOE (south leg),BROADWAY,Bus Operations
5403,36,CORNELIA,BROADWAY,Bus Operations
5404,36,ADDISON,BROADWAY,Bus Operations
5405,36,WAVELAND,BROADWAY,Bus Operations
5406,36,3719 N.(#8 terminal exit),BROADWAY,Bus Operations
5407,36,GRACE,BROADWAY,Bus Operations
5408,36,W. SHERIDAN (3900 N),BROADWAY,Bus Operations
5409,36,IRVING PARK,BROADWAY,Bus Operations
5410,36,BELLE PLAINE,BROADWAY,Bus Operations
5411,36,BUENA,BROADWAY,Bus Operations
5412,36,CULLOM,BROADWAY,Bus Operations
5413,36,N. SHERIDAN (1000 W.),BROADWAY,Bus Operations
5418,36,LAWRENCE,BROADWAY,Bus Operations
5421,36,WINONA (north leg),BROADWAY,Bus Operations
5423,36,BALMORAL,BROADWAY,Bus Operations
5424,36,CATALPA,BROADWAY,Bus Operations
5426,36,HOLLYWOOD,BROADWAY,Bus Operations
5427,36,ARDMORE,BROADWAY,Bus Operations
5429,36,THORNDALE,BROADWAY,Bus Operations
5430,36,ELMDALE,BROADWAY,Bus Operations
5431,36,GLENLAKE (north leg),BROADWAY,Bus Operations
5433,36,ROSEMONT,BROADWAY,Bus Operations
5435,56,GIDDINGS,MILWAUKEE,Bus Operations
5436,56,LARAMIE,MILWAUKEE,Bus Operations
5437,56,WILSON,MILWAUKEE,Bus Operations
5438,56,SUNNYSIDE,MILWAUKEE,Bus Operations
5440,56,CULLOM,MILWAUKEE,Bus Operations
5442,56,BELLE PLAINE,MILWAUKEE,Bus Operations
5443,56,IRVING PARK/CICERO,MILWAUKEE,Bus Operations
5444,56,KILPATRICK/BYRON,MILWAUKEE,Bus Operations
5445,56,KENTON,MILWAUKEE,Bus Operations
5446,56,KILBOURN (west leg),MILWAUKEE,Bus Operations
5447,56,KENNETH/KILBOURN-east leg,MILWAUKEE,Bus Operations
5448,56,KOSTNER,MILWAUKEE,Bus Operations
5449,56,WAVELAND,MILWAUKEE,Bus Operations
5450,56,ADDISON,MILWAUKEE,Bus Operations
5451,56,TRIPP,MILWAUKEE,Bus Operations
5452,56,KEELER,MILWAUKEE,Bus Operations
5453,56,KEDVALE (west leg),MILWAUKEE,Bus Operations
5454,56,KARLOV (west leg),MILWAUKEE,Bus Operations
5456,56,SPRINGFIELD,MILWAUKEE,Bus Operations
5457,56,BELMONT,MILWAUKEE,Bus Operations
5458,56,DAVLIN,MILWAUKEE,Bus Operations
5459,56,HAMLIN (east leg),MILWAUKEE,Bus Operations
5460,56,RIDGEWAY (east leg),MILWAUKEE,Bus Operations
5462,56,GRESHAM,MILWAUKEE,Bus Operations
5463,56,WOLFRAM,MILWAUKEE,Bus Operations
5465,56&76,SPAULDING,MILWAUKEE,Bus Operations
5466,56&76,SAWYER (east leg),MILWAUKEE,Bus Operations
5467,56,KEDZIE,MILWAUKEE,Bus Operations
5468,56,LOGAN BOULEVARD,MILWAUKEE,Bus Operations
5469,56,SACRAMENTO,MILWAUKEE,Bus Operations
5474,56,FRANCIS PLACE,MILWAUKEE,Bus Operations
5475,56,MAPLEWOOD,MILWAUKEE,Bus Operations
5476,56,ARMITAGE,MILWAUKEE,Bus Operations
5477,56,WESTERN,MILWAUKEE,Bus Operations
5478,56,MOFFAT/OAKLEY,MILWAUKEE,Bus Operations
5480,56,CATON,MILWAUKEE,Bus Operations
5481,56,NORTH AVENUE/DAMEN,MILWAUKEE,Bus Operations
5487,56,PAULINA (east leg),MILWAUKEE,Bus Operations
5488,56,ASHLAND,MILWAUKEE,Bus Operations
5489,56,DIVISION,MILWAUKEE,Bus Operations
5490,56,HADDON,MILWAUKEE,Bus Operations
5491,56,THOMAS,MILWAUKEE,Bus Operations
5492,56,NOBLE,MILWAUKEE,Bus Operations
5493,56,AUGUSTA,MILWAUKEE,Bus Operations
5494,56,RACINE,MILWAUKEE,Bus Operations
5496,56,CHICAGO,MILWAUKEE,Bus Operations
14342,206,BRUMMEL,ASBURY,Bus Operations
5498,56,CARPENTER,MILWAUKEE,Bus Operations
5500,56,ERIE,MILWAUKEE,Bus Operations
5502,56,GRAND/HALSTED,MILWAUKEE,Bus Operations
5503,56,HUBBARD/UNION,MILWAUKEE,Bus Operations
5504,56,KINZIE/DESPLAINES,MILWAUKEE,Bus Operations
5505,56,FULTON,DESPLAINES,Bus Operations
5506,56,LAKE,DESPLAINES,Bus Operations
5507,56,RANDOLPH,DESPLAINES,Bus Operations
5509,124,betw. SOUTH WATER & WACKER,COLUMBUS (mid),Bus Operations
5510,124,NORTH WATER/CITYFRONT PLAZA,COLUMBUS,Bus Operations
5511,N66&124,ILLINOIS,COLUMBUS,Bus Operations
5513,N66&124,ILLINOIS,COLUMBUS,Bus Operations
5514,N66&124,NORTH WATER/CITYFRONT PLAZA,COLUMBUS,Bus Operations
5515,124,E. WACKER,COLUMBUS (mid),Bus Operations
5516,J14&56,WASHINGTON,JEFFERSON,Bus Operations
5518,56,LAKE,JEFFERSON,Bus Operations
5520,56,DESPLAINES,FULTON,Bus Operations
5521,56,KINZIE/DESPLAINES,MILWAUKEE,Bus Operations
5525,56,ERIE,MILWAUKEE,Bus Operations
5527,56,CARPENTER,MILWAUKEE,Bus Operations
5529,56,CHICAGO,MILWAUKEE,Bus Operations
5533,56,NOBLE,MILWAUKEE,Bus Operations
5534,56,THOMAS,MILWAUKEE,Bus Operations
5535,56,HADDON,MILWAUKEE,Bus Operations
5537,56,ASHLAND/DIVISION,MILWAUKEE,Bus Operations
5538,56,PAULINA (west leg),MILWAUKEE,Bus Operations
5544,56,WABANSIA,MILWAUKEE,Bus Operations
5545,56,LEAVITT,MILWAUKEE,Bus Operations
5546,56,OAKLEY/MOFFAT,MILWAUKEE,Bus Operations
5547,56,WESTERN,MILWAUKEE,Bus Operations
5550,56,MAPLEWOOD,MILWAUKEE,Bus Operations
5552,56,TALMAN/ATTRILL,MILWAUKEE,Bus Operations
5553,56,WASHTENAW,MILWAUKEE,Bus Operations
5554,56,CALIFORNIA,MILWAUKEE,Bus Operations
5557,56,SACRAMENTO,MILWAUKEE,Bus Operations
5559,56,KEDZIE,MILWAUKEE,Bus Operations
5560,56,SAWYER (west leg),MILWAUKEE,Bus Operations
5561,56,SPAULDING,MILWAUKEE,Bus Operations
5562,56,DIVERSEY/KIMBALL,MILWAUKEE,Bus Operations
5563,56,WISNER,MILWAUKEE,Bus Operations
5564,56,ALLEN AVENUE,MILWAUKEE,Bus Operations
5566,56,MONTICELLO,MILWAUKEE,Bus Operations
5567,56,LAWNDALE (west leg),MILWAUKEE,Bus Operations
5568,56,HAMLIN (west leg),MILWAUKEE,Bus Operations
5569,56,BELMONT,MILWAUKEE,Bus Operations
5572,56,KARLOV (east leg),MILWAUKEE,Bus Operations
5573,56,KEDVALE (west leg),MILWAUKEE,Bus Operations
5574,56,KEELER,MILWAUKEE,Bus Operations
5575,56,TRIPP,MILWAUKEE,Bus Operations
5577,56,WAVELAND,MILWAUKEE,Bus Operations
5578,56,KOSTNER,MILWAUKEE,Bus Operations
5579,56,KILBOURN (east leg),MILWAUKEE,Bus Operations
5580,56,KENTON,MILWAUKEE,Bus Operations
5581,56,KILPATRICK/BYRON,MILWAUKEE,Bus Operations
5582,56,IRVING PARK/CICERO,MILWAUKEE,Bus Operations
5583,56,BELLE PLAINE,MILWAUKEE,Bus Operations
5584,56,BERTEAU,MILWAUKEE,Bus Operations
5585,56,CULLOM,MILWAUKEE,Bus Operations
5586,56,MONTROSE,MILWAUKEE,Bus Operations
5587,56,SUNNYSIDE,MILWAUKEE,Bus Operations
5588,56,WILSON,MILWAUKEE,Bus Operations
5589,56,LARAMIE,MILWAUKEE,Bus Operations
5590,56,GIDDINGS,MILWAUKEE,Bus Operations
5591,56,LAWRENCE,MILWAUKEE,Bus Operations
5593,80,CUMBERLAND,IRVING PARK,Bus Operations
5594,80,PLAINFIELD,IRVING PARK,Bus Operations
5595,80,PIONEER,IRVING PARK,Bus Operations
5596,80,PANAMA,IRVING PARK,Bus Operations
5597,80,CEMETERY ENTRANCE (7900W),IRVING PARK,Bus Operations
5598,80,OZANAM,IRVING PARK,Bus Operations
5599,80,OVERHILL,IRVING PARK,Bus Operations
5600,80,OTTAWA,IRVING PARK,Bus Operations
5601,80,ORIOLE,IRVING PARK,Bus Operations
5602,80,OLCOTT,IRVING PARK,Bus Operations
5603,80,OKETO,IRVING PARK,Bus Operations
5604,80,OCTAVIA,IRVING PARK,Bus Operations
5607,80,NORDICA,IRVING PARK,Bus Operations
5608,80,SAYRE,IRVING PARK,Bus Operations
5609,80,NEW ENGLAND,IRVING PARK,Bus Operations
5610,80,OAK PARK,IRVING PARK,Bus Operations
5611,80,NORMANDY,IRVING PARK,Bus Operations
5612,80,NEENAH,IRVING PARK,Bus Operations
5613,80,NATCHEZ,IRVING PARK,Bus Operations
5615,80,MOBILE,IRVING PARK,Bus Operations
5616,80,MELVINA,IRVING PARK,Bus Operations
5617,80,MEADE,IRVING PARK,Bus Operations
5618,80,AUSTIN,IRVING PARK,Bus Operations
5619,80,MARMORA,IRVING PARK,Bus Operations
5620,80,MENARD,IRVING PARK,Bus Operations
5621,80,MAJOR,IRVING PARK,Bus Operations
5623,80,LINDER,IRVING PARK,Bus Operations
5624,80,LONG,IRVING PARK,Bus Operations
5627,80,LECLAIRE,IRVING PARK,Bus Operations
5629,80,LAMON,IRVING PARK,Bus Operations
5630,80,CICERO,IRVING PARK,Bus Operations
5631,54A&80,KILPATRICK (east leg),IRVING PARK,Bus Operations
5633,54A&80,KOSTNER,IRVING PARK,Bus Operations
5634,54A&80,KILDARE,IRVING PARK,Bus Operations
5635,54A&80,TRIPP,IRVING PARK,Bus Operations
5636,54A&80,KEELER,IRVING PARK,Bus Operations
5637,80,BLUE LINE STATION,IRVING PARK,Bus Operations
5638,53&80,PULASKI,IRVING PARK,Bus Operations
5639,80,SPRINGFIELD,IRVING PARK,Bus Operations
5640,80,HAMLIN,IRVING PARK,Bus Operations
5641,80,RIDGEWAY,IRVING PARK,Bus Operations
5642,80,ELSTON,IRVING PARK,Bus Operations
5643,80,CENTRAL PARK,IRVING PARK,Bus Operations
5644,80,ST. LOUIS,IRVING PARK,Bus Operations
5645,80,KIMBALL,IRVING PARK,Bus Operations
5646,80,SPAULDING,IRVING PARK,Bus Operations
5648,80,ALBANY,IRVING PARK,Bus Operations
5650,80,FRANCISCO,IRVING PARK,Bus Operations
5651,80,MOZART,IRVING PARK,Bus Operations
5653,80,2700 WEST,IRVING PARK,Bus Operations
5654,80,ROCKWELL,IRVING PARK,Bus Operations
5655,80,CAMPBELL,IRVING PARK,Bus Operations
